id,datum,nove_pripady,nove_reinfekce,pripady_neockovani_neprodelali,pripady_neockovani_prodelali,pripady_ockovani_neprodelali,pripady_ockovani_prodelali,hospitalizace_bez_reinfekce,hospitalizace_vcetne_reinfekce,hospitalizace_pouze_reinfekce,nove_hospitalizace,nove_hospitalizace_komplet,hospitalizace_neockovani_neprodelali,hospitalizace_neockovani_prodelali,hospitalizace_ockovani_neprodelali,hospitalizace_ockovani_prodelali,jip_bez_reinfekce,jip_vcetne_reinfekce,jip_pouze_reinfekce,nove_jip,nove_jip_komplet,jip_neockovani_neprodelali,jip_neockovani_prodelali,jip_ockovani_neprodelali,jip_ockovani_prodelali
59b48b01-934a-4112-b956-6598b1b3e931,2021-08-07,156,5,150,5,6,,56,59,3,6,6,44,3,12,,12,13,1,2,1,11,1,1,
46c67681-e59c-4573-95ef-a101d6320ccb,2021-08-08,107,1,97,1,10,,55,58,3,2,2,43,3,12,,15,16,1,3,1,13,1,2,
bf6e0eaf-8b86-4eec-a516-35e364d8bd93,2021-08-09,176,5,158,5,18,,63,68,5,7,11,49,4,14,1,16,18,2,2,3,13,2,3,
d9f61dd7-83dd-422e-8083-765ebedc3ae4,2021-08-10,261,6,240,4,21,2,58,63,5,7,8,45,3,13,2,16,18,2,3,3,12,2,4,
82989ae3-e63a-4bcb-b7e4-435024c8ddc3,2021-08-11,220,6,201,5,19,1,61,65,4,7,8,49,3,12,1,18,20,2,3,2,14,2,4,
092dc11f-b036-4a98-895a-dfa6d10321e5,2021-08-12,190,5,173,4,17,1,61,65,4,5,5,47,3,14,1,18,20,2,2,1,14,2,4,
508a27c1-c87d-4e3e-8a1b-e6d1ef8bd06f,2021-08-13,223,8,194,8,29,,54,56,2,6,7,45,2,9,,17,18,1,,,14,1,3,
92e695b4-85f1-4033-9f2f-a1c070e1feef,2021-08-14,142,1,130,1,12,,56,59,3,9,9,47,3,9,,18,19,1,2,,16,1,2,
ccd639f2-a900-4279-9f0f-21775ecae7c9,2021-08-15,77,,69,,8,,58,61,3,5,5,50,3,8,,15,16,1,1,1,14,1,1,
352714b2-26d7-484b-8939-1d58b12674c3,2021-08-16,217,10,197,8,20,2,69,74,5,10,17,57,4,12,1,17,18,1,3,3,15,1,2,
01f4c530-5d4f-4b07-94ea-e89595cce1b6,2021-08-17,300,8,269,7,31,1,69,74,5,7,8,58,4,11,1,17,18,1,4,,15,1,2,
e528aac3-6154-40e4-9c48-66142ab54832,2021-08-18,209,8,184,8,25,,72,78,6,9,10,59,5,13,1,16,19,3,4,2,14,3,2,
338d72c7-7d6c-43bf-aa82-2c534d10b137,2021-08-19,167,4,151,2,16,2,69,73,4,10,10,55,3,14,1,17,20,3,4,2,12,3,5,
5cb9c2f9-b879-4e0d-99b9-b9181f03328b,2021-08-20,171,7,154,6,17,1,71,72,1,10,11,59,1,12,,17,18,1,4,2,11,1,6,
318dc39c-26d8-4635-a7d3-46511bfcee9d,2021-08-21,135,5,123,4,12,1,60,61,1,6,6,49,1,11,,15,16,1,1,1,10,1,5,
2fe07ad6-b965-40b6-a01a-1c6252d12bef,2021-08-22,107,6,89,4,18,2,63,66,3,6,6,51,3,12,,15,17,2,1,1,10,2,5,
d02ccbf1-921d-443e-afe0-682480366062,2021-08-23,214,5,182,2,32,3,69,72,3,8,8,56,3,13,,17,19,2,2,2,12,2,5,
64174428-953b-49db-805f-c566493ca97e,2021-08-24,254,6,213,6,41,,68,69,1,11,11,54,1,14,,15,16,1,2,2,9,1,6,
5cf02631-2c61-48ca-9f4e-6582b7beab70,2021-08-25,250,5,216,3,34,2,71,73,2,10,17,56,1,15,1,18,18,,2,4,11,,7,
47868da0-b333-4252-a378-3bb9a0390f64,2021-08-26,215,4,185,4,30,,69,71,2,7,7,55,1,14,1,16,16,,1,1,10,,6,
1a736e07-934c-403d-8afd-747b154a087a,2021-08-27,183,5,154,3,29,2,62,62,,7,7,47,,15,,14,14,,3,1,9,,5,
4ae29258-84e1-4f86-8736-f4c6a686f05f,2021-08-28,133,5,111,4,22,1,55,56,1,5,5,40,1,15,,13,13,,1,1,8,,5,
2156b7b5-25da-405a-b47a-cd158940661f,2021-08-29,81,1,70,1,11,,54,55,1,3,3,41,1,13,,9,9,,,,6,,3,
74f86011-0de8-4708-913d-dafb74d632d5,2021-08-30,241,3,204,2,37,1,60,61,1,4,11,46,1,14,,10,10,,,2,6,,4,
5d3f5c8c-7b50-4764-8b1f-f869cc744a43,2021-08-31,292,5,250,5,42,,55,56,1,9,9,42,1,13,,10,10,,2,,7,,3,
cc47c0d4-2317-4f8d-bd95-59f15cb1fb5d,2021-09-01,262,3,220,2,42,1,62,63,1,15,15,47,1,15,,12,12,,3,2,9,,3,
d009f4b1-cfef-463a-a3af-c100dc7906eb,2021-09-02,306,8,263,7,43,1,64,66,2,10,11,47,2,17,,13,14,1,2,2,9,1,4,
56f58d48-5f85-4b94-8c87-c9ed0fdae7c6,2021-09-03,310,12,228,10,82,2,63,64,1,14,15,45,1,18,,14,14,,4,4,12,,2,
575e00fc-9f84-4c02-b914-f781b6c199d1,2021-09-04,207,4,166,4,41,,60,61,1,7,7,46,1,14,,16,16,,3,1,14,,2,
782d53d6-fb1d-454f-a0b1-aa3af3984378,2021-09-05,141,3,116,1,25,2,68,69,1,10,10,52,1,16,,16,16,,2,2,14,,2,
251438de-6a40-498c-82ce-e21894477536,2021-09-06,393,8,321,6,72,2,90,92,2,17,25,66,2,24,,23,23,,6,6,18,,5,
5955a1f1-0d89-49d5-82ba-c130d1048d1a,2021-09-07,583,8,504,7,79,1,96,97,1,13,14,71,1,25,,26,26,,4,2,20,,6,
8458593c-2df0-47df-8737-e0e1b8847d85,2021-09-08,382,11,315,10,67,1,101,102,1,15,17,75,1,26,,24,24,,1,1,18,,6,
ce650da8-2ee0-461c-a03e-cc618b92f68c,2021-09-09,421,11,358,10,63,1,112,113,1,16,17,78,1,34,,22,22,,2,1,15,,7,
635db92d-2a1b-45de-b906-2f21a33e0a7f,2021-09-10,446,9,370,9,76,,116,117,1,13,13,83,1,33,,24,24,,4,2,17,,7,
62838b74-f2d0-4dce-b26c-343030372b14,2021-09-11,251,3,209,2,42,1,114,115,1,12,12,79,1,35,,27,27,,3,1,19,,8,
c495252a-329a-4202-ac90-b9f71ac44149,2021-09-12,137,5,108,4,29,1,126,127,1,17,17,90,1,36,,31,31,,4,3,22,,9,
f67730c3-3803-4506-b4c9-4f0e66ccb3de,2021-09-13,495,13,402,9,93,4,155,157,2,29,32,109,2,46,,35,35,,8,6,23,,12,
3e5593fd-7a88-4a59-8020-438e7e46b851,2021-09-14,557,12,467,12,90,,161,164,3,25,27,112,3,49,,41,41,,8,5,27,,14,
d8e2b987-652f-4c84-ac61-e2be148785dc,2021-09-15,524,5,447,5,77,,167,168,1,17,19,117,1,50,,38,38,,3,2,26,,12,
8266ad8a-86ed-438b-974e-9a8ff8bf64af,2021-09-16,562,20,462,19,100,1,164,166,2,19,19,116,2,48,,42,43,1,7,4,30,1,12,
076cdcaa-a4cd-46c5-ab1b-6142de360c97,2021-09-17,448,10,344,10,104,,178,182,4,31,32,120,4,58,,44,46,2,5,2,30,2,14,
f9c3429b-4392-431d-bbfa-a17e777c9098,2021-09-18,303,7,249,7,54,,158,161,3,9,11,100,3,58,,42,43,1,3,,28,1,14,
ddda6fd8-35f6-4db3-88d3-45c1fbbce6d3,2021-09-19,188,4,151,4,37,,161,164,3,14,14,102,3,59,,39,40,1,5,4,29,1,10,
d579b77d-7a56-4c18-9c43-b6e602c3ce4f,2021-09-20,482,13,378,9,104,4,179,185,6,23,28,106,4,73,2,41,42,1,4,5,29,1,12,
908a3296-23ba-4528-becf-f656ae6fa4dd,2021-09-21,598,14,471,13,127,1,176,180,4,19,20,108,4,68,,39,40,1,4,3,29,1,10,
75f8460e-3ba5-4d1f-97f6-1dc3e6d44e84,2021-09-22,526,17,428,14,98,3,178,182,4,17,19,109,4,69,,37,38,1,2,1,28,1,9,
a0875562-d866-466f-a700-b5f08223190c,2021-09-23,484,14,398,11,86,3,180,183,3,21,22,117,3,63,,38,38,,5,3,29,,9,
8128e179-4c65-45ac-9460-91a831f20f17,2021-09-24,545,16,438,14,107,2,186,188,2,27,27,126,2,60,,42,42,,7,5,33,,9,
372f9e5a-0baa-4c0d-a898-1805279d6988,2021-09-25,419,12,344,11,75,1,187,188,1,20,20,127,1,60,,46,46,,7,7,35,,11,
2e293804-d821-4f72-a7dd-b0b96b2bef1e,2021-09-26,254,2,206,2,48,,196,197,1,16,16,137,1,59,,45,45,,1,1,35,,10,
bb4615a7-0452-4c9d-a96c-2d4f0ef7b5ad,2021-09-27,678,6,534,6,144,,228,229,1,34,37,161,1,67,,49,49,,3,4,38,,11,
d11f840b-2aeb-4342-9ac8-a8df088ca487,2021-09-28,474,7,383,6,91,1,225,226,1,16,17,160,1,65,,53,53,,6,4,42,,11,
dcbe26a9-d399-46e8-93b1-45ad7f5b2d56,2021-09-29,735,15,577,14,158,1,252,253,1,36,37,173,1,79,,51,51,,4,2,42,,9,
9bcb0b3e-c104-40da-a000-146464842a8d,2021-09-30,922,13,731,11,191,2,249,251,2,32,34,164,2,85,,50,50,,5,5,40,,10,
c60c2998-319f-486a-aea4-03dcefa08b53,2021-10-01,831,18,676,14,155,4,240,244,4,31,32,157,2,83,2,44,45,1,5,3,34,,10,1
e0ce71fd-5c59-4f53-a449-6f463b52be36,2021-10-02,552,11,439,10,113,1,229,234,5,27,28,157,3,72,2,42,44,2,5,3,31,1,11,1
cbc0b4b6-0711-4f95-b9ae-0750776f1560,2021-10-03,318,1,234,1,84,,242,247,5,25,27,167,3,75,2,50,52,2,7,6,36,1,14,1
45c65556-1843-4a10-9b6a-752e3f08ecba,2021-10-04,828,19,630,17,198,2,293,302,9,53,69,205,5,88,4,56,58,2,7,8,42,1,14,1
5fa4b477-b9d5-4578-9746-0ea8134bb638,2021-10-05,1150,14,890,14,260,,296,302,6,40,43,210,4,86,2,70,72,2,18,10,50,1,20,1
c0b12b28-ded5-48f4-9b67-de36cc46645e,2021-10-06,1048,17,804,14,244,3,320,327,7,54,56,228,4,92,3,84,86,2,22,19,58,1,26,1
3e97ec32-5a96-4c2d-9867-bd157116d673,2021-10-07,993,24,761,22,232,2,311,316,5,39,40,223,3,88,2,74,75,1,4,4,50,1,24,
8384ebbe-b168-418f-83e8-a29d17a1c60a,2021-10-08,1019,19,775,16,244,3,338,344,6,51,53,242,3,96,3,77,78,1,7,4,54,1,23,
6219fe8b-7c67-445d-9adf-a7a28fa75b93,2021-10-09,668,8,538,7,130,1,328,333,5,30,30,238,3,90,2,76,77,1,7,6,53,1,23,
39fea474-1c78-4572-b277-10cf3bb57fbc,2021-10-10,339,8,249,7,90,1,345,350,5,34,36,248,3,97,2,76,77,1,7,4,51,1,25,
95be58c9-2d81-4a10-8477-a910c4c278ed,2021-10-11,1345,23,1025,21,320,2,419,425,6,80,97,298,4,121,2,97,99,2,25,21,63,2,34,
d509722b-15c2-472d-a352-0d966daefb75,2021-10-12,1508,38,1148,33,360,5,438,444,6,62,65,309,4,129,2,111,113,2,16,11,78,2,33,
53c36d03-1954-4a20-95e6-3c11e287ce7f,2021-10-13,1501,24,1138,22,363,2,464,470,6,63,67,325,5,139,1,112,114,2,8,7,79,2,33,
a66882dd-c191-4ac6-84c8-db6954b94591,2021-10-14,1541,34,1164,27,377,7,487,496,9,57,60,338,8,149,1,114,116,2,16,10,80,2,34,
91b03b74-183e-455f-a0e3-fb7beadb5735,2021-10-15,1782,43,1337,34,445,9,518,527,9,82,85,350,9,168,,113,115,2,13,7,79,2,34,
a816f514-4f5b-4adf-b787-ba88c3bc1693,2021-10-16,1158,34,877,30,281,4,508,515,7,70,70,335,6,173,1,109,112,3,12,4,78,3,31,
7e312924-f503-4e44-8a6e-bbfc9cd6ba03,2021-10-17,796,14,590,12,206,2,535,543,8,52,55,354,7,181,1,113,116,3,11,6,80,3,33,
4f1800aa-0a42-4831-a4fd-d5f62596ab95,2021-10-18,2541,50,1846,40,695,10,655,665,10,136,142,419,8,236,2,130,133,3,27,18,86,3,44,
46b68510-65d0-4667-9ba4-f8d3264096b8,2021-10-19,3249,60,2425,50,824,10,722,734,12,150,154,446,9,276,3,143,146,3,20,13,100,3,43,
c568e028-aca3-42ee-8983-36fa276e9540,2021-10-20,3281,80,2513,64,768,16,783,795,12,117,138,483,9,300,3,135,138,3,21,17,96,3,39,
50088202-3fea-4f5c-80ce-3f5f84747f74,2021-10-21,3646,95,2747,74,899,21,840,851,11,134,136,512,8,328,3,139,142,3,19,12,100,3,39,
c5edd61e-e7ac-44fb-8f5a-caff00dae16d,2021-10-22,4241,112,3157,87,1084,25,907,922,15,160,169,558,11,349,4,149,153,4,27,18,103,4,46,
2e7333e9-c8ca-4550-8380-4e977f05d403,2021-10-23,2756,53,2102,42,654,11,918,929,11,112,113,555,7,363,4,150,151,1,23,19,103,1,47,
295e52d5-d3c3-46e1-bd5f-00a91ffe75ab,2021-10-24,1840,35,1334,27,506,8,980,993,13,110,113,600,8,380,5,162,163,1,23,18,109,1,53,
1296175b-d4ff-446e-abe7-2775f0c3ed79,2021-10-25,4287,88,3050,64,1237,24,1157,1175,18,218,227,693,11,464,7,170,171,1,23,17,120,1,50,
70a34a92-17bf-4c2e-bcb5-d0575e3e2e4f,2021-10-26,6291,165,4617,126,1674,39,1276,1296,20,262,269,770,14,506,6,193,194,1,29,15,133,1,60,
c2a369fd-1c9c-48c0-a57a-e6c71de501a2,2021-10-27,5870,108,4386,79,1484,29,1384,1400,16,240,248,820,11,564,5,215,216,1,45,30,142,1,73,
12b52275-6762-4e94-9cbb-4ed5376c2357,2021-10-28,4358,103,3317,86,1041,17,1382,1395,13,170,175,807,10,575,3,209,210,1,27,15,137,1,72,
f2de195c-d4d8-4817-8a2b-49f4f94a2311,2021-10-29,5761,125,4087,98,1674,27,1563,1581,18,270,276,894,13,669,5,233,234,1,41,26,149,1,84,
a9838ddc-2acd-4e82-91b1-c97bb81eb3a2,2021-10-30,5061,127,3737,99,1324,28,1580,1599,19,189,190,891,13,689,6,236,238,2,37,22,146,1,90,1
6635f092-0d5b-480a-94fc-e5d58813a2e4,2021-10-31,2794,64,1974,51,820,13,1709,1731,22,203,220,976,14,733,8,263,266,3,38,18,167,2,96,1
122e9c01-de74-424e-a52f-e330ccc4f844,2021-11-01,7619,213,5198,167,2421,46,2077,2107,30,413,462,1175,19,902,11,307,310,3,59,36,199,2,108,1
904f1641-c8ef-497c-a1a5-804a5e22f053,2021-11-02,9946,109,6965,91,2981,18,2265,2298,33,396,417,1243,21,1022,12,314,317,3,49,36,204,2,110,1
5c8b01e9-de10-4492-a1ef-c18fef555834,2021-11-03,9484,219,6589,162,2895,57,2468,2500,32,385,396,1361,18,1107,14,341,344,3,53,24,228,2,113,1
581ebede-9b64-49c4-bac7-74e9ed1d1a14,2021-11-04,8496,291,5656,228,2840,63,2632,2665,33,385,394,1439,17,1193,16,341,344,3,53,29,229,2,112,1
94652ae2-0a6e-4575-a357-59c87fc8265d,2021-11-05,9261,217,6379,176,2882,41,2771,2806,35,359,372,1535,17,1236,18,379,383,4,72,38,266,2,113,2
bff45c6e-71b1-49d1-8368-01dd7a039d71,2021-11-06,5744,123,3928,99,1816,24,2768,2802,34,280,286,1537,17,1231,17,384,388,4,52,33,263,2,121,2
dcc7a2be-331b-4de9-93f3-274f948e47eb,2021-11-07,3019,87,1994,68,1025,19,2921,2955,34,279,293,1646,17,1275,17,418,423,5,61,32,286,3,132,2
d411e6b0-112f-46fc-974c-21806fc817fe,2021-11-08,9290,210,6288,157,3002,53,3375,3416,41,537,559,1887,25,1488,16,467,470,3,89,45,327,2,140,1
b09f5989-0e28-4f06-b553-6b5d361c0c0a,2021-11-09,14585,294,10597,234,3988,60,3573,3622,49,547,573,1975,29,1598,20,484,486,2,74,47,339,1,145,1
481f7076-07bf-4da6-8257-35f57157f750,2021-11-10,13571,334,9617,264,3954,70,3715,3765,50,468,495,2036,28,1679,22,508,510,2,70,38,359,1,149,1
871d28b6-ca94-4d4f-b10c-b03820af30b0,2021-11-11,10455,224,7145,180,3310,44,3847,3897,50,494,507,2119,31,1728,19,517,518,1,62,35,364,,153,1
4cea757b-6534-4596-9d7b-b821c94d325d,2021-11-12,14261,392,9758,308,4503,84,4008,4060,52,532,554,2198,30,1810,22,525,526,1,75,40,367,,158,1
41c68c8e-b793-47e7-8e26-bb2fbe12132b,2021-11-13,9182,227,6435,178,2747,49,3949,3999,50,376,391,2161,31,1788,19,560,560,,77,42,390,,170,
b08619ea-9d5f-45c1-badf-3211af905828,2021-11-14,5700,114,3928,92,1772,22,4095,4146,51,342,359,2258,32,1837,19,599,600,1,72,42,416,1,183,
811f8653-1b1d-4931-a225-91943455d67a,2021-11-15,11566,265,7789,210,3777,55,4748,4805,57,739,814,2635,36,2113,21,639,642,3,88,46,448,1,191,2
3516f3d2-81ba-4f94-9d64-fa12fbeefee6,2021-11-16,22551,572,16237,457,6314,115,4829,4889,60,664,697,2660,35,2169,25,648,652,4,84,44,451,2,197,2
e99382dd-ead7-44c4-a034-92af2af15086,2021-11-17,14209,355,10240,290,3969,65,4765,4826,61,473,492,2632,36,2133,25,686,692,6,99,68,463,3,223,3
58f6e8a9-aa82-44ef-a0fc-8b25ec240429,2021-11-18,13520,330,9312,261,4208,69,5135,5200,65,641,669,2829,40,2306,25,714,717,3,100,64,486,1,228,2
f08da1cc-2f4e-469f-bbb1-6faeb6bd118b,2021-11-19,22973,651,15928,498,7045,153,5253,5319,66,695,732,2921,42,2332,24,741,745,4,116,51,507,1,234,3
21728ba4-d138-4adf-a75c-2a36ac2c7445,2021-11-20,14416,330,10096,263,4320,67,5143,5208,65,492,511,2836,41,2307,24,749,753,4,94,53,508,1,241,3
bcc0c623-7dd7-472f-93a1-dee47a593ab5,2021-11-21,8279,204,5587,158,2692,46,5351,5421,70,494,516,2933,40,2418,30,778,782,4,94,58,525,1,253,3
a25b2f4e-2f9e-4375-92ee-eba79a6853fd,2021-11-22,14520,345,9679,268,4841,77,5955,6032,77,857,889,3269,40,2686,37,814,818,4,118,66,545,1,269,3
b763f232-c1c9-44a6-9fe3-dbfe87f5246d,2021-11-23,25912,671,18323,521,7589,150,6051,6136,85,752,784,3318,40,2733,45,855,859,4,122,68,588,1,267,3
abab459c-485d-4c4a-b47f-f89c6c4b700d,2021-11-24,18046,417,12714,328,5332,89,6144,6238,94,721,771,3365,43,2779,51,865,870,5,118,51,598,1,267,4
e3278513-5bab-4c55-afa0-9935bb113984,2021-11-25,27938,632,19217,487,8721,145,6247,6343,96,716,741,3393,44,2854,52,891,895,4,115,61,616,2,275,2
2f2d17a0-6066-4b29-a009-c53ad18f0a53,2021-11-26,20390,675,13777,496,6613,179,6342,6437,95,765,818,3461,48,2881,47,907,912,5,126,77,626,2,281,3
98d024e7-d7ce-43e6-bf02-f16ca8e93f57,2021-11-27,12529,325,8321,250,4208,75,6128,6217,89,529,551,3372,47,2756,42,924,928,4,105,61,641,2,283,2
fcbba568-009e-465a-b673-863a273c6ec8,2021-11-28,9306,193,5920,148,3386,45,6326,6418,92,492,511,3509,50,2817,42,935,940,5,77,39,652,2,283,3
6e9a9348-0406-4a6d-994d-f22c58dec486,2021-11-29,17624,467,11508,358,6116,109,7003,7105,102,828,971,3883,56,3120,46,979,985,6,130,87,684,2,295,4
b1a0cda1-4b63-4266-936a-0e03bc7648b2,2021-11-30,22029,547,15144,401,6885,146,6919,7028,109,739,771,3841,58,3078,51,983,989,6,118,61,702,3,281,3
6d87b4e6-9fdd-4749-b7d6-c45576358898,2021-12-01,21154,510,14254,375,6900,135,6864,6981,117,702,736,3799,61,3065,56,974,982,8,117,55,693,5,281,3
e4d5a063-5f3f-4a4b-87d7-16989f0649d8,2021-12-02,18632,497,12319,367,6313,130,6956,7073,117,730,808,3840,62,3116,55,967,974,7,100,54,682,5,285,2
8249f989-6ae5-4848-9e08-3d2bb3e95db1,2021-12-03,17686,441,11221,311,6465,130,6915,7036,121,654,693,3862,61,3053,60,961,968,7,112,62,688,6,273,1
658bbcd6-b867-41f7-9fe6-211f68386b71,2021-12-04,10980,291,6876,204,4104,87,6449,6561,112,440,465,3630,53,2819,59,931,938,7,81,40,664,5,267,2
15fedf35-eb4d-4430-8ed0-ddafe1a5e0b3,2021-12-05,6337,127,3809,100,2528,27,6561,6668,107,462,482,3684,48,2877,59,957,965,8,85,46,682,5,275,3
661060f5-8232-45a4-b4da-5e455c008bc0,2021-12-06,15582,406,9830,283,5752,123,7026,7138,112,747,809,3923,51,3103,61,979,987,8,106,56,685,4,294,4
02769d89-8d60-49c8-86de-eeaa27109da5,2021-12-07,19539,510,13161,390,6378,120,6801,6914,113,644,687,3788,50,3013,63,988,994,6,120,44,682,2,306,4
9142b5a4-0f51-49ee-bef0-f9cbd4a7bad4,2021-12-08,16210,459,10742,328,5468,131,6658,6762,104,625,682,3732,44,2926,60,988,994,6,118,49,688,2,300,4
0d8a8f60-04ba-459a-8dc2-943e7add9d0f,2021-12-09,14266,381,9054,258,5212,123,6486,6593,107,566,622,3612,47,2874,60,999,1004,5,102,47,686,1,313,4
3647d33b-ccfb-41d9-801a-b5856d3e4e0d,2021-12-10,12401,307,7752,220,4649,87,6310,6402,92,645,695,3524,46,2786,46,970,975,5,108,44,678,1,292,4
61a237cf-fb98-4e61-9897-473d33663012,2021-12-11,9086,240,5598,168,3488,72,5785,5873,88,380,394,3255,45,2530,43,952,955,3,89,42,663,1,289,2
c1ced86c-e432-4187-b0a3-dfe2553ea8ae,2021-12-12,4129,104,2360,69,1769,35,5813,5898,85,339,352,3266,42,2547,43,969,971,2,74,39,674,1,295,1
bc613941-e182-48f6-a3eb-10b0ca7d94b6,2021-12-13,11910,299,7756,208,4154,91,6291,6384,93,644,748,3539,42,2752,51,986,990,4,94,64,686,1,300,3
9e5a04be-62c3-4258-ac37-4bd80e0da532,2021-12-14,16710,446,11214,329,5496,117,6018,6099,81,520,593,3377,36,2641,45,959,964,5,89,44,674,2,285,3
56c6c85f-2336-4cc3-b68f-5dbf67ed1bc8,2021-12-15,11617,359,7584,256,4033,103,5773,5851,78,483,520,3217,35,2556,43,925,930,5,79,39,652,1,273,4
b60cc5c2-0b0e-4036-893f-b7a4b44364d0,2021-12-16,9501,259,6051,187,3450,72,5573,5649,76,473,510,3117,31,2456,45,874,879,5,76,29,620,1,254,4
1dd13f38-f51e-4aa6-a9e7-f56727c83935,2021-12-17,8966,275,5620,200,3346,75,5261,5338,77,472,503,2933,30,2328,47,855,859,4,95,51,601,1,254,3
7cef166c-23fa-42d6-a72a-488502d05d40,2021-12-18,5983,166,3641,115,2342,51,4749,4818,69,240,258,2667,27,2082,42,800,802,2,55,19,563,,237,2
8c202286-ec2d-4f91-9c23-361aef42ed26,2021-12-19,3746,88,2176,60,1570,28,4731,4799,68,270,284,2683,25,2048,43,806,808,2,60,32,579,,227,2
be2b6978-9655-4e79-bd6e-2d5f7ebd4d85,2021-12-20,8599,207,5271,148,3328,59,5087,5159,72,437,561,2861,28,2226,44,865,866,1,96,51,611,,254,1
eec6817b-b6c9-4d09-ba70-09106856a2c0,2021-12-21,11851,332,7831,235,4020,97,4841,4909,68,411,462,2733,29,2108,39,851,855,4,79,41,593,2,258,2
c54eb3a7-989e-427e-b005-036f42a1be5d,2021-12-22,7695,230,4825,158,2870,72,4504,4564,60,348,394,2545,27,1959,33,806,810,4,71,39,562,2,244,2
cfb37b9d-7cb2-4f5d-a91d-b5046150cf2c,2021-12-23,7363,272,4505,168,2858,104,4063,4114,51,292,321,2358,22,1705,29,761,765,4,67,37,539,1,222,3
d1b9e2ff-dc2d-42b2-8954-387d30247768,2021-12-24,2046,94,1186,54,860,40,3452,3501,49,182,206,2024,23,1428,26,693,697,4,42,16,498,1,195,3
c78d352b-d173-4ffa-a841-a3e31af246f3,2021-12-25,1091,37,627,16,464,21,3287,3332,45,190,211,1976,20,1311,25,679,683,4,43,20,479,1,200,3
738fee14-bb67-4419-ad78-ae1ab1df8f05,2021-12-26,2015,72,1008,39,1007,33,3344,3388,44,226,244,2019,19,1325,25,696,699,3,61,32,495,1,201,2
30aa6ff2-2d25-48c8-a937-5e4d345a2f90,2021-12-27,6864,212,3858,115,3006,97,3700,3749,49,381,553,2226,20,1474,29,723,727,4,78,60,517,1,206,3
bf55a1d7-ce2f-47f4-b223-937feb58ae2b,2021-12-28,9079,274,5270,167,3809,107,3616,3655,39,327,393,2200,19,1416,20,703,707,4,66,41,512,1,191,3
f2c338bd-4e30-4cb3-b942-8aecb216d29a,2021-12-29,6162,231,3493,120,2669,111,3434,3473,39,324,358,2087,18,1347,21,687,690,3,68,38,498,1,189,2
b211dd4c-6b60-4458-a750-9669330dddb2,2021-12-30,5755,217,3190,108,2565,109,3239,3278,39,259,285,2010,18,1229,21,640,644,4,48,29,465,2,175,2
75ea2453-d6a8-4269-a5b1-d37e085b346e,2021-12-31,4998,229,2686,118,2312,111,3076,3117,41,234,251,1944,20,1132,21,613,617,4,53,22,442,2,171,2
7c9e0127-55f5-4d7f-9632-32025339b285,2022-01-01,1094,50,614,22,480,28,2832,2872,40,168,183,1806,17,1026,23,591,596,5,47,30,425,2,166,3
76edbd6a-d503-4ef0-a104-7340346632b3,2022-01-02,1931,132,849,47,1082,85,2853,2892,39,166,178,1819,17,1034,22,581,586,5,37,18,420,2,161,3
7d181bc5-4696-4239-a4ac-1d7f26ae2190,2022-01-03,9359,619,4467,249,4892,370,3047,3090,43,279,320,1941,19,1106,24,570,575,5,48,32,413,2,157,3
a490bd2d-7aa5-4f10-9862-1be70347d085,2022-01-04,10179,705,5116,323,5063,382,2954,2996,42,276,297,1889,21,1065,21,558,561,3,52,32,400,2,158,1
4c769192-45aa-446a-8d5b-88e3b13edbe8,2022-01-05,7390,630,3517,274,3873,356,2805,2852,47,245,267,1797,22,1008,25,530,533,3,45,17,387,2,143,1
10809f2b-3ca3-481f-8386-09c687b20c15,2022-01-06,6644,630,3148,269,3496,361,2677,2728,51,204,211,1702,26,975,25,533,536,3,51,25,392,2,141,1
8b4682e2-7f1c-455f-a9e1-5bf852d4ca8c,2022-01-07,6675,593,3274,284,3401,309,2557,2608,51,190,205,1645,25,912,26,500,504,4,40,24,370,3,130,1
36231c57-07ca-40ca-927c-4c53fc5344fe,2022-01-08,3963,328,1835,176,2128,152,2331,2375,44,154,164,1513,19,818,25,480,487,7,46,20,349,4,131,3
dcd4f9f9-c60a-476c-888a-8ab37ce0a1f3,2022-01-09,2764,232,1194,85,1570,147,2309,2351,42,113,121,1489,20,820,22,468,473,5,22,9,340,4,128,1
d77dbae0-e2f9-4709-8ef0-5003667df4bf,2022-01-10,7363,706,3417,340,3946,366,2427,2477,50,178,199,1581,24,846,26,486,491,5,38,25,353,4,133,1
351971ae-1935-442c-83a0-86aea6c6fa00,2022-01-11,12378,1311,5957,658,6421,653,2261,2312,51,179,217,1454,24,807,27,454,459,5,48,24,325,4,129,1
1ebc3159-00a9-4dec-b6f1-ec0aacf0d77c,2022-01-12,11472,1361,5311,630,6161,731,2082,2127,45,139,149,1332,21,750,24,409,415,6,33,16,296,4,113,2
1961f2aa-7d53-4b75-bb6f-5f53b6fb0161,2022-01-13,11696,1441,5405,741,6291,700,1954,2003,49,150,160,1250,23,704,26,378,386,8,26,15,273,4,105,4
ca4f142d-ca4c-4df0-b9a0-d053a8a7b16b,2022-01-14,13233,1649,6276,860,6957,789,1801,1851,50,132,139,1158,25,643,25,351,357,6,21,13,258,4,93,2
8b6f5a81-56ce-41c7-a923-81676d255a7f,2022-01-15,9294,1169,4289,586,5005,583,1620,1662,42,90,95,1034,23,586,19,332,338,6,20,10,240,4,92,2
