datum,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti,kumulativni_pocet_testu,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,kumulativni_pocet_nove_nakazenych_primoinfekce,kumulativni_pocet_nove_nakazenych_reinfekce,prirustkovy_pocet_nove_nakazenych_primoinfekce,prirustkovy_pocet_nove_nakazenych_reinfekce
2022-07-19,4250940,4185265,40462,21513174,33668289,4391,489,3,7036,4050,3972387,278553,3256,1135
2022-07-20,4254765,4185641,40469,21519650,33672035,3825,376,7,6476,3746,3975162,279603,2775,1050
2022-07-21,4258450,4188962,40475,21525406,33676152,3685,3321,6,5756,4117,3977884,280566,2722,963
2022-07-22,4262396,4191491,40483,21531432,33680399,3946,2529,8,6026,4247,3980799,281597,2915,1031
2022-07-23,4263695,4193900,40495,21533976,33681721,1299,2409,12,2544,1322,3981776,281919,977,322
2022-07-24,4264165,4196304,40502,21534922,33682804,470,2404,7,946,1083,3982142,282023,366,104
2022-07-25,4269296,4199198,40513,21541685,33688675,5131,2894,11,6763,5871,3985935,283361,3793,1338
2022-07-26,4273997,4199788,40528,21548698,33693098,4701,590,15,7013,4423,3989413,284584,3478,1223
2022-07-27,4278101,4200312,40541,21555285,33696962,4104,524,13,6587,3864,3992416,285685,3003,1101
2022-07-28,4281620,4205309,40559,21560863,33700912,3519,4997,18,5578,3950,3995007,286613,2591,928
2022-07-29,4285512,4209122,40574,21567730,33705018,3892,3813,15,6867,4106,3997831,287681,2824,1068
2022-07-30,4286401,4212835,40581,21569680,33706283,889,3713,7,1950,1265,3998489,287912,658,231
2022-07-31,4286844,4216341,40606,21570644,33707453,443,3506,25,964,1170,3998833,288011,344,99
2022-08-01,4291656,4220091,40619,21577916,33713250,4812,3750,13,7272,5797,4002311,289345,3478,1334
2022-08-02,4295962,4220938,40637,21584241,33717311,4306,847,18,6325,4061,4005421,290541,3110,1196
2022-08-03,4299666,4221485,40646,21590058,33720869,3704,547,9,5817,3558,4008121,291545,2700,1004
2022-08-04,4302722,4227478,40661,21594696,33724431,3056,5993,15,4638,3562,4010297,292425,2176,880
2022-08-05,4306180,4231741,40671,21600225,33728124,3458,4263,10,5529,3693,4012735,293445,2438,1020
2022-08-06,4306953,4235575,40683,21601736,33729097,773,3834,12,1511,973,4013269,293684,534,239
2022-08-07,4307330,4238909,40695,21602526,33730043,377,3334,12,790,946,4013559,293771,290,87
2022-08-08,4311527,4242455,40710,21608282,33735302,4197,3546,15,5756,5259,4016542,294985,2983,1214
2022-08-09,4314965,4243180,40719,21613622,33739080,3438,725,9,5340,3778,4018983,295982,2441,997
2022-08-10,4318112,4243696,40731,21618871,33742644,3147,516,12,5249,3564,4021217,296895,2234,913
2022-08-11,4320806,4249297,40743,21623240,33746119,2694,5601,12,4369,3475,4023162,297644,1945,749
2022-08-12,4323944,4253234,40755,21628586,33749588,3138,3937,12,5346,3469,4025383,298561,2221,917
2022-08-13,4324770,4256651,40766,21630134,33750588,826,3417,11,1548,1000,4025975,298795,592,234
2022-08-14,4325136,4259596,40777,21630878,33751535,366,2945,11,744,947,4026275,298861,300,66
2022-08-15,4329197,4262787,40785,21636465,33756824,4061,3191,8,5587,5289,4029181,300016,2906,1155
2022-08-16,4333223,4263469,40792,21641955,33760579,4026,682,7,5490,3755,4032008,301215,2827,1199
2022-08-17,4336629,4263937,40807,21647045,33764095,3406,468,15,5090,3516,4034439,302190,2431,975
2022-08-18,4339347,4268728,40826,21651255,33767834,2718,4791,19,4210,3739,4036352,302995,1913,805
2022-08-19,4342366,4271988,40843,21656130,33771330,3019,3260,17,4875,3496,4038476,303890,2124,895
2022-08-20,4343038,4274817,40853,21657424,33772256,672,2829,10,1294,926,4038961,304077,485,187
2022-08-21,4343330,4277523,40868,21658121,33773095,292,2706,15,697,839,4039178,304152,217,75
2022-08-22,4347016,4280419,40878,21663035,33778013,3686,2896,10,4914,4918,4041749,305267,2571,1115
2022-08-23,4350186,4281124,40880,21667833,33781470,3170,705,2,4798,3457,4043984,306202,2235,935
2022-08-24,4352927,4281621,40889,21672165,33784707,2741,497,9,4332,3237,4045868,307059,1884,857
2022-08-25,4355227,4286640,40896,21676024,33787910,2300,5019,7,3859,3203,4047502,307725,1634,666
2022-08-26,4357871,4290231,40904,21680392,33790975,2644,3591,8,4368,3065,4049369,308502,1867,777
2022-08-27,4358508,4293259,40915,21681684,33791776,637,3028,11,1292,801,4049822,308686,453,184
2022-08-28,4358781,4295915,40919,21682259,33792600,273,2656,4,575,824,4050038,308743,216,57
2022-08-29,4362739,4298694,40929,21687135,33797753,3958,2779,10,4876,5153,4052729,310010,2691,1267
2022-08-30,4366034,4299266,40942,21691983,33801278,3295,572,13,4848,3525,4054997,311037,2268,1027
2022-08-31,4368925,4299707,40947,21696402,33804595,2891,441,5,4419,3317,4056952,311973,1955,936
2022-09-01,4371232,4304027,40955,21700112,33807849,2307,4320,8,3710,3254,4058585,312647,1633,674
2022-09-02,4373969,4306970,40958,21704669,33811141,2737,2943,3,4557,3292,4060452,313517,1867,870
2022-09-03,4374527,4309536,40960,21705905,33811801,558,2566,2,1236,660,4060841,313686,389,169
2022-09-04,4374776,4311781,40965,21706512,33812495,249,2245,5,607,694,4061032,313744,191,58
2022-09-05,4378928,4314290,40973,21711516,33818461,4152,2509,8,5004,5966,4063813,315115,2781,1371
2022-09-06,4382487,4314790,40985,21716661,33822688,3559,500,12,5145,4227,4066284,316203,2471,1088
2022-09-07,4385889,4315185,40995,21721779,33826672,3402,395,10,5118,3984,4068595,317294,2311,1091
2022-09-08,4388923,4319712,41004,21726259,33830787,3034,4527,9,4480,4115,4070720,318203,2125,909
2022-09-09,4392441,4322797,41011,21731677,33834709,3518,3085,7,5418,3922,4073063,319378,2343,1175
2022-09-10,4393134,4325520,41016,21733166,33835529,693,2723,5,1489,820,4073532,319602,469,224
2022-09-11,4393512,4327704,41021,21733959,33836387,378,2184,5,793,858,4073819,319693,287,91
2022-09-12,4398445,4330331,41031,21740522,33843813,4933,2627,10,6563,7426,4077125,321320,3306,1627
2022-09-13,4403031,4330804,41038,21747097,33849147,4586,473,7,6575,5334,4080168,322863,3043,1543
2022-09-14,4406985,4331176,41046,21753389,33854433,3954,372,8,6292,5286,4082810,324175,2642,1312
2022-09-15,4410711,4335933,41056,21759124,33859673,3726,4757,10,5735,5240,4085321,325390,2511,1215
2022-09-16,4414579,4339359,41062,21765386,33864606,3868,3426,6,6262,4933,4087916,326663,2595,1273
2022-09-17,4415292,4342595,41068,21767089,33865460,713,3236,6,1703,854,4088386,326906,470,243
2022-09-18,4415699,4345647,41078,21767877,33866343,407,3052,10,788,883,4088706,326993,320,87
2022-09-19,4421337,4348961,41085,21775092,33875448,5638,3314,7,7215,9105,4092497,328840,3791,1847
2022-09-20,4426069,4349563,41095,21782523,33882172,4732,602,10,7431,6724,4095716,330353,3219,1513
2022-09-21,4430555,4350019,41103,21789489,33888513,4486,456,8,6966,6341,4098747,331808,3031,1455
2022-09-22,4434445,4356058,41113,21795701,33894455,3890,6039,10,6212,5942,4101355,333090,2608,1282
2022-09-23,4438749,4360172,41123,21802426,33900364,4304,4114,10,6725,5909,4104267,334482,2912,1392
2022-09-24,4439568,4364111,41133,21803950,33901435,819,3939,10,1524,1071,4104857,334711,590,229
2022-09-25,4439993,4367658,41147,21804790,33902421,425,3547,14,840,986,4105176,334817,319,106
2022-09-26,4446813,4371213,41159,21812001,33912729,6820,3555,12,7211,10308,4109974,336839,4798,2022
2022-09-27,4452897,4371838,41172,21820005,33920143,6084,625,13,8004,7414,4114252,338645,4278,1806
2022-09-28,4453989,4372268,41191,21821829,33921086,1092,430,19,1824,943,4115054,338935,802,290
2022-09-29,4459273,4378605,41200,21827767,33929054,5284,6337,9,5938,7968,4118789,340484,3735,1549
2022-09-30,4464806,4383134,41218,21835391,33935469,5533,4529,18,7624,6415,4122682,342124,3893,1640
2022-10-01,4465783,4387415,41233,21837479,33936547,977,4281,15,2088,1078,4123384,342399,702,275
2022-10-02,4466276,4391058,41246,21838199,33937592,493,3643,13,720,1045,4123767,342509,383,110
2022-10-03,4473286,4395087,41263,21845301,33948730,7010,4029,17,7102,11138,4128645,344641,4878,2132
2022-10-04,4478277,4395857,41280,21851691,33956134,4991,770,17,6390,7404,4132143,346134,3498,1493
2022-10-05,4483052,4396438,41302,21858165,33962591,4775,581,22,6474,6457,4135477,347575,3334,1441
2022-10-06,4487122,4403981,41317,21863724,33968549,4070,7543,15,5559,5958,4138311,348811,2834,1236
2022-10-07,4491149,4409505,41341,21869585,33974262,4027,5524,24,5861,5713,4141184,349965,2873,1154
2022-10-08,4491982,4410158,41356,21871288,33975278,833,653,15,1703,1016,4141786,350196,602,231
2022-10-09,4492384,4415918,41376,21872081,33976275,402,5760,20,793,997,4142093,350291,307,95
2022-10-10,4497937,4420798,41401,21878171,33986036,5553,4880,25,6090,9761,4145985,351952,3892,1661
2022-10-11,4502133,4421666,41427,21884201,33992486,4196,868,26,6030,6450,4148963,353170,2978,1218
2022-10-12,4505366,4422326,41450,21889547,33998058,3233,660,23,5346,5572,4151196,354170,2233,1000
2022-10-13,4508586,4430096,41468,21893725,34003304,3220,7770,18,4178,5246,4153507,355079,2311,909
2022-10-14,4511392,4434668,41485,21898829,34007873,2806,4572,17,5104,4569,4155456,355936,1949,857
2022-10-15,4511884,4439237,41498,21900093,34008647,492,4569,13,1264,774,4155813,356071,357,135
2022-10-16,4512181,4442943,41514,21900818,34009565,297,3706,16,725,918,4156047,356134,234,63
2022-10-17,4515690,4446802,41526,21905514,34017682,3509,3859,12,4696,8117,4158506,357184,2459,1050
2022-10-18,4519146,4447532,41540,21911819,34023197,3456,730,14,6305,5515,4160891,358255,2385,1071
2022-10-19,4521619,4448058,41553,21915948,34028010,2473,526,13,4129,4813,4162384,359235,1493,980
2022-10-20,4524018,4454211,41569,21919440,34032439,2399,6153,16,3492,4429,4164058,359960,1674,725
2022-10-21,4525906,4458121,41582,21923091,34036455,1888,3910,13,3651,4016,4165416,360490,1358,530
2022-10-22,4526298,4461253,41595,21924453,34037143,392,3132,13,1362,688,4165702,360596,286,106
2022-10-23,4526518,4464004,41609,21925136,34038023,220,2751,14,683,880,4165867,360651,165,55
2022-10-24,4529138,4466603,41622,21929139,34044706,2620,2599,13,4003,6683,4167674,361464,1807,813
2022-10-25,4531055,4467067,41630,21932343,34049181,1917,464,8,3204,4475,4169026,362029,1352,565
2022-10-26,4532619,4467487,41637,21935100,34052993,1564,420,7,2757,3812,4170131,362488,1105,459
2022-10-27,4534003,4471919,41653,21937705,34056215,1384,4432,16,2605,3222,4171095,362908,964,420
2022-10-28,4534254,4474687,41663,21938921,34056829,251,2768,10,1216,614,4171285,362969,190,61
2022-10-29,4534453,4476900,41674,21939512,34057522,199,2213,11,591,693,4171446,363007,161,38
2022-10-30,4534590,4478750,41683,21940073,34058230,137,1850,9,561,708,4171551,363039,105,32
2022-10-31,4536648,4480626,41688,21943240,34064733,2058,1876,5,3167,6503,4172953,363695,1402,656
2022-11-01,4538278,4480996,41699,21946294,34069042,1630,370,11,3054,4309,4174066,364212,1113,517
2022-11-02,4539481,4481341,41708,21948989,34072926,1203,345,9,2695,3884,4174887,364594,821,382
2022-11-03,4540451,4484222,41722,21951349,34076384,970,2881,14,2360,3458,4175567,364884,680,290
2022-11-04,4541401,4486025,41731,21953523,34079710,950,1803,9,2174,3326,4176214,365187,647,303
2022-11-05,4541609,4487559,41737,21954258,34080266,208,1534,6,735,556,4176368,365241,154,54
2022-11-06,4541721,4488744,41750,21954655,34080836,112,1185,13,397,570,4176458,365263,90,22
2022-11-07,4543147,4489053,41763,21957971,34086463,1426,309,13,3316,5627,4177391,365756,933,493
2022-11-08,4544200,4489376,41769,21960403,34090338,1053,323,6,2432,3875,4178107,366093,716,337
2022-11-09,4545112,4489626,41776,21962520,34093832,912,250,7,2117,3494,4178736,366376,629,283
2022-11-10,4545907,4491946,41785,21964357,34097016,795,2320,9,1837,3184,4179275,366632,539,256
2022-11-11,4546656,4493460,41791,21966542,34099953,749,1514,6,2185,2937,4179808,366848,533,216
2022-11-12,4546820,4494617,41799,21967269,34100512,164,1157,8,727,559,4179926,366894,118,46
2022-11-13,4546913,4495488,41806,21967570,34101132,93,871,7,301,620,4180001,366912,75,18
2022-11-14,4548187,4496507,41810,21969881,34106451,1274,1019,4,2311,5319,4180826,367361,825,449
2022-11-15,4549089,4496737,41818,21971828,34110535,902,230,8,1947,4084,4181447,367642,621,281
2022-11-16,4549944,4496924,41823,21973847,34114029,855,187,5,2019,3494,4182008,367936,561,294
2022-11-17,4550067,4498484,41827,21974319,34114898,123,1560,4,472,869,4182091,367976,83,40
2022-11-18,4550760,4499466,41833,21976205,34118080,693,982,6,1886,3182,4182543,368217,452,241
2022-11-19,4550940,4500389,41838,21976879,34118592,180,923,5,674,512,4182670,368270,127,53
2022-11-20,4551054,4501118,41841,21977160,34119218,114,729,3,281,626,4182759,368295,89,25
2022-11-21,4552376,4501913,41847,21979498,34125256,1322,795,6,2338,6038,4183622,368754,863,459
2022-11-22,4553345,4502144,41853,21981879,34129461,969,231,6,2381,4205,4184265,369080,643,326
2022-11-23,4554131,4502331,41860,21983725,34133432,786,187,7,1846,3971,4184791,369340,526,260
2022-11-24,4554878,4503690,41869,21985458,34137066,747,1359,9,1733,3634,4185290,369588,499,248
2022-11-25,4555646,4504633,41874,21987459,34140369,768,943,5,2001,3303,4185796,369850,506,262
2022-11-26,4555803,4505492,41879,21987960,34140909,157,859,5,501,540,4185915,369888,119,38
2022-11-27,4555906,4505614,41885,21988343,34141468,103,122,6,383,559,4185990,369916,75,28
2022-11-28,4557312,4506435,41890,21990728,34147628,1406,821,5,2385,6160,4186883,370429,893,513
2022-11-29,4558429,4506659,41894,21993090,34152076,1117,224,4,2362,4448,4187641,370788,758,359
2022-11-30,4559424,4506851,41902,21995011,34156079,995,192,8,1921,4003,4188302,371122,661,334
2022-12-01,4560321,4508284,41908,21996650,34160083,897,1433,6,1639,4004,4188885,371436,583,314
2022-12-02,4561210,4509221,41915,21998389,34164059,889,937,7,1739,3976,4189462,371748,577,312
2022-12-03,4561419,4510035,41922,21998923,34164631,209,814,7,534,572,4189608,371811,146,63
2022-12-04,4561544,4510794,41927,21999261,34165234,125,759,5,338,603,4189702,371842,94,31
2022-12-05,4563059,4511580,41936,22002007,34172557,1515,786,9,2746,7323,4190675,372384,973,542
2022-12-06,4564333,4511804,41945,22004612,34177621,1274,224,9,2605,5064,4191526,372807,851,423
2022-12-07,4565413,4511972,41954,22006880,34182404,1080,168,9,2268,4783,4192245,373168,719,361
2022-12-08,4566404,4513458,41960,22008802,34186850,991,1486,6,1922,4446,4192915,373489,670,321
2022-12-09,4567390,4514547,41970,22010923,34191432,986,1089,10,2121,4582,4193565,373825,650,336
2022-12-10,4567580,4515525,41976,22011514,34192040,190,978,6,591,608,4193712,373868,147,43
2022-12-11,4567688,4516413,41980,22011803,34192710,108,888,4,289,670,4193797,373891,85,23
2022-12-12,4569181,4517309,41988,22014264,34200739,1493,896,8,2461,8029,4194789,374392,992,501
2022-12-13,4570370,4517511,41995,22016737,34206397,1189,202,7,2473,5658,4195537,374833,748,441
2022-12-14,4571331,4517707,42005,22018693,34211684,961,196,10,1956,5287,4196179,375152,642,319
2022-12-15,4572133,4519351,42013,22020452,34216548,802,1644,8,1759,4864,4196734,375399,555,247
2022-12-16,4572949,4520552,42021,22022270,34221216,816,1201,8,1818,4668,4197282,375667,548,268
2022-12-17,4573110,4521602,42030,22022840,34221810,161,1050,9,570,594,4197407,375703,125,36
2022-12-18,4573218,4522538,42039,22023310,34222411,108,936,9,470,601,4197496,375722,89,19
2022-12-19,4574611,4523467,42049,22025417,34230453,1393,929,10,2107,8042,4198404,376207,908,485
2022-12-20,4575487,4523690,42062,22027134,34236191,876,223,13,1717,5738,4198996,376491,592,284
2022-12-21,4576289,4523869,42072,22028785,34241261,802,179,10,1651,5070,4199516,376773,520,282
2022-12-22,4576970,4525430,42083,22030310,34245835,681,1561,11,1525,4574,4199959,377011,443,238
2022-12-23,4577477,4526522,42094,22031691,34249302,507,1092,11,1381,3467,4200299,377178,340,167
2022-12-24,4577575,4527454,42099,22032079,34249840,98,932,5,388,538,4200374,377201,75,23
2022-12-25,4577691,4528290,42104,22032572,34250594,116,836,5,493,754,4200462,377229,88,28
2022-12-26,4577807,4529041,42108,22033043,34251359,116,751,4,471,765,4200549,377258,87,29
2022-12-27,4578577,4529219,42122,22034856,34256983,770,178,14,1813,5624,4201089,377488,540,230
2022-12-28,4579168,4529383,42128,22036355,34261266,591,164,6,1499,4283,4201504,377664,415,176
2022-12-29,4579736,4530560,42139,22037735,34265251,568,1177,11,1380,3985,4201884,377852,380,188
2022-12-30,4580182,4531365,42152,22038936,34268477,446,805,13,1201,3226,4202197,377985,313,133
2022-12-31,4580301,4532119,42166,22039410,34269037,119,754,14,474,560,4202296,378005,99,20
2023-01-01,4580391,4532732,42175,22039735,34269655,90,613,9,325,618,4202369,378022,73,17
2023-01-02,4581266,4533268,42179,22041659,34277768,875,536,4,1924,8113,4202930,378336,561,314
2023-01-03,4581887,4533427,42194,22043533,34283398,621,159,15,1874,5630,4203337,378550,407,214
2023-01-04,4582367,4533620,42200,22045045,34287911,480,193,6,1512,4513,4203648,378719,311,169
2023-01-05,4582760,4533762,42208,22046570,34291929,393,142,8,1525,4018,4203909,378851,261,132
2023-01-06,4583132,4534501,42222,22047901,34295403,372,739,14,1331,3474,4204150,378982,241,131
2023-01-07,4583216,4535051,42228,22048402,34295815,84,550,6,501,412,4204210,379006,60,24
2023-01-08,4583263,4535539,42233,22048648,34296223,47,488,5,246,408,4204248,379015,38,9
2023-01-09,4583895,4536066,42244,22050417,34301443,632,527,11,1769,5220,4204627,379268,379,253
2023-01-10,4584271,4536255,42249,22052261,34304827,376,189,5,1844,3384,4204864,379407,237,139
2023-01-11,4584563,4536400,42258,22053548,34307697,292,145,9,1287,2870,4205060,379503,196,96
2023-01-12,4584865,4537327,42262,22054490,34310374,302,927,4,942,2677,4205247,379618,187,115
2023-01-13,4585136,4537991,42265,22055585,34312801,271,664,3,1095,2427,4205421,379715,174,97
2023-01-14,4585171,4538479,42267,22055914,34313125,35,488,2,329,324,4205449,379722,28,7
2023-01-15,4585196,4538863,42272,22056119,34313508,25,384,5,205,383,4205471,379725,22,3
2023-01-16,4585636,4539244,42277,22057539,34317536,440,381,5,1420,4028,4205739,379897,268,172
2023-01-17,4586002,4539349,42281,22058825,34320380,366,105,4,1286,2844,4205983,380019,244,122
2023-01-18,4586324,4539449,42285,22060197,34323078,322,100,4,1372,2698,4206178,380146,195,127
2023-01-19,4586593,4540018,42289,22061448,34325450,269,569,4,1251,2372,4206356,380237,178,91
2023-01-20,4586928,4540498,42296,22062364,34327688,335,480,7,916,2238,4206555,380373,199,136
2023-01-21,4586982,4540807,42299,22062685,34327979,54,309,3,321,291,4206590,380392,35,19
2023-01-22,4587028,4541064,42302,22062883,34328405,46,257,3,198,426,4206627,380401,37,9
2023-01-23,4587506,4541352,42305,22064244,34332303,478,288,3,1361,3898,4206886,380620,259,219
2023-01-24,4587897,4541460,42308,22065913,34335158,391,108,3,1669,2855,4207111,380786,225,166
2023-01-25,4588257,4541535,42309,22066917,34337753,360,75,1,1004,2595,4207313,380944,202,158
2023-01-26,4588572,4541999,42312,22068029,34340136,315,464,3,1112,2383,4207504,381068,191,124
2023-01-27,4588901,4542373,42313,22068952,34342484,329,374,1,923,2348,4207718,381183,214,115
2023-01-28,4588946,4542711,42315,22069242,34342708,45,338,2,290,224,4207743,381203,25,20
2023-01-29,4588998,4543013,42318,22069453,34343061,52,302,3,211,353,4207781,381217,38,14
2023-01-30,4589652,4543300,42321,22070920,34347378,654,287,3,1467,4317,4208146,381506,365,289
2023-01-31,4590187,4543375,42325,22072214,34350386,535,75,4,1294,3008,4208461,381726,315,220
2023-02-01,4590700,4543437,42330,22073783,34353497,513,62,5,1569,3111,4208744,381956,283,230
2023-02-02,4591130,4543915,42332,22074886,34356168,430,478,2,1103,2671,4208996,382134,252,178
2023-02-03,4591577,4544311,42334,22075829,34358520,447,396,2,943,2352,4209276,382301,280,167
2023-02-04,4591665,4544684,42337,22076142,34358881,88,373,3,313,361,4209332,382333,56,32
2023-02-05,4591712,4545026,42339,22076359,34359300,47,342,2,217,419,4209360,382352,28,19
2023-02-06,4592711,4545353,42344,22077635,34364005,999,327,5,1276,4705,4209939,382772,579,420
2023-02-07,4593432,4545428,42347,22078589,34367332,721,75,3,954,3327,4210353,383079,414,307
2023-02-08,4594080,4545508,42353,22080358,34370483,648,80,6,1769,3151,4210720,383360,367,281
2023-02-09,4594654,4546192,42354,22081147,34373474,574,684,1,789,2991,4211054,383600,334,240
2023-02-10,4595345,4546712,42358,22082303,34376295,691,520,4,1156,2821,4211476,383869,422,269
2023-02-11,4595489,4547231,42361,22082630,34376728,144,519,3,327,433,4211576,383913,100,44
2023-02-12,4595584,4547681,42366,22082825,34377107,95,450,5,195,379,4211638,383946,62,33
2023-02-13,4596997,4548149,42370,22084213,34382919,1413,468,4,1388,5812,4212478,384519,840,573
2023-02-14,4598150,4548254,42374,22085729,34386950,1153,105,4,1516,4031,4213132,385018,654,499
2023-02-15,4599193,4548344,42378,22087227,34390814,1043,90,4,1498,3864,4213755,385438,623,420
2023-02-16,4600080,4549362,42380,22088444,34394632,887,1018,2,1217,3818,4214286,385794,531,356
2023-02-17,4601080,4550096,42388,22089604,34398191,1000,734,8,1160,3559,4214875,386205,589,411
2023-02-18,4601214,4550729,42396,22089952,34398618,134,633,8,348,427,4214973,386241,98,36
2023-02-19,4601324,4551327,42403,22090137,34399113,110,598,7,185,495,4215058,386266,85,25
2023-02-20,4603158,4552037,42413,22091726,34405623,1834,710,10,1589,6510,4216117,387041,1059,775
2023-02-21,4604583,4552198,42420,22093181,34410471,1425,161,7,1455,4848,4217016,387567,899,526
2023-02-22,4605804,4552335,42425,22094740,34414650,1221,137,5,1559,4179,4217752,388052,736,485
2023-02-23,4606984,4553785,42430,22095977,34418626,1180,1450,5,1237,3976,4218476,388508,724,456
2023-02-24,4608044,4554873,42438,22097054,34422232,1060,1088,8,1077,3606,4219134,388910,658,402
2023-02-25,4608191,4555880,42444,22097344,34422637,147,1007,6,290,405,4219247,388944,113,34
2023-02-26,4608299,4556783,42450,22097489,34423044,108,903,6,145,407,4219335,388964,88,20
2023-02-27,4609991,4557700,42457,22098612,34429281,1692,917,7,1123,6237,4220304,389687,969,723
2023-02-28,4611167,4557871,42460,22099773,34433496,1176,171,3,1161,4215,4220994,390173,690,486
2023-03-01,4612154,4558025,42467,22101063,34437308,987,154,7,1290,3812,4221557,390597,563,424
2023-03-02,4613061,4559857,42475,22102052,34440809,907,1832,8,989,3501,4222077,390984,520,387
2023-03-03,4614059,4561234,42483,22102953,34444189,998,1377,8,901,3380,4222688,391371,611,387
2023-03-04,4614206,4562445,42487,22103216,34444565,147,1211,4,263,376,4222794,391412,106,41
2023-03-05,4614325,4563562,42493,22103388,34444984,119,1117,6,172,419,4222887,391438,93,26
2023-03-06,4616128,4564591,42498,22104520,34451306,1803,1029,5,1132,6322,4223915,392213,1028,775
2023-03-07,4617289,4564748,42504,22105983,34455723,1161,157,6,1463,4417,4224597,392692,682,479
2023-03-08,4618428,4564894,42512,22107062,34459636,1139,146,8,1079,3913,4225299,393129,702,437
2023-03-09,4619382,4566566,42517,22107861,34463315,954,1672,5,799,3679,4225898,393484,599,355
2023-03-10,4620344,4567664,42521,22108829,34466544,962,1098,4,968,3229,4226498,393846,600,362
2023-03-11,4620494,4568637,42523,22109088,34466942,150,973,2,259,398,4226605,393889,107,43
2023-03-12,4620617,4569498,42525,22109237,34467380,123,861,2,149,438,4226698,393919,93,30
2023-03-13,4622361,4570434,42534,22110325,34473362,1744,936,9,1088,5982,4227739,394622,1041,703
2023-03-14,4623468,4570585,42546,22111811,34477355,1107,151,12,1486,3993,4228402,395066,663,444
2023-03-15,4624461,4570739,42553,22112852,34480960,993,154,7,1041,3605,4229003,395458,601,392
2023-03-16,4625291,4572504,42560,22113610,34484195,830,1765,7,758,3235,4229534,395757,531,299
2023-03-17,4626101,4573656,42570,22114517,34487251,810,1152,10,907,3056,4230076,396025,542,268
2023-03-18,4626215,4574683,42580,22114751,34487581,114,1027,10,234,330,4230166,396049,90,24
2023-03-19,4626301,4575592,42591,22114876,34488012,86,909,11,125,431,4230230,396071,64,22
2023-03-20,4627604,4576505,42597,22115951,34493452,1303,913,6,1075,5440,4230974,396630,744,559
2023-03-21,4628548,4576659,42611,22117263,34497194,944,154,14,1312,3742,4231552,396996,578,366
2023-03-22,4629427,4576824,42620,22118284,34500605,879,165,9,1021,3411,4232097,397330,545,334
2023-03-23,4630151,4578521,42628,22119010,34503677,724,1697,8,726,3072,4232537,397614,440,284
2023-03-24,4630793,4579569,42630,22119759,34506442,642,1048,2,749,2765,4232935,397858,398,244
2023-03-25,4630882,4580479,42636,22119979,34506740,89,910,6,220,298,4233001,397881,66,23
2023-03-26,4630963,4581280,42642,22120112,34507091,81,801,6,133,351,4233067,397896,66,15
2023-03-27,4631980,4582011,42649,22120976,34511861,1017,731,7,864,4770,4233704,398276,637,380
2023-03-28,4632676,4582135,42655,22122248,34514992,696,124,6,1272,3131,4234155,398521,451,245
2023-03-29,4633236,4582260,42667,22123187,34517790,560,125,12,939,2798,4234519,398717,364,196
2023-03-30,4633707,4583526,42670,22123763,34520215,471,1266,3,576,2425,4234814,398893,295,176
2023-03-31,4634149,4584397,42675,22124458,34522624,442,871,5,695,2409,4235088,399061,274,168
2023-04-01,4634238,4585240,42682,22124660,34522895,89,843,7,202,271,4235145,399093,57,32
2023-04-02,4634300,4585915,42684,22124790,34523201,62,675,2,130,306,4235195,399105,50,12
2023-04-03,4635018,4586529,42689,22125558,34527102,718,614,5,768,3901,4235601,399417,406,312
2023-04-04,4635478,4586655,42695,22127030,34529773,460,126,6,1472,2671,4235894,399584,293,167
2023-04-05,4635848,4586753,42701,22127804,34532012,370,98,6,774,2239,4236121,399727,227,143
2023-04-06,4636182,4587749,42706,22128284,34534042,334,996,5,480,2030,4236356,399826,235,99
2023-04-07,4636233,4588381,42709,22128449,34534344,51,632,3,165,302,4236392,399841,36,15
2023-04-08,4636300,4588912,42710,22128616,34534628,67,531,1,167,284,4236444,399856,52,15
2023-04-09,4636356,4589343,42714,22128789,34534958,56,431,4,173,330,4236484,399872,40,16
2023-04-10,4636427,4589772,42718,22128965,34535246,71,429,4,176,288,4236539,399888,55,16
2023-04-11,4637065,4589882,42720,22130207,34539232,638,110,2,1242,3986,4236930,400135,391,247
2023-04-12,4637423,4589959,42723,22130747,34541973,358,77,3,540,2741,4237160,400263,230,128
2023-04-13,4637729,4590651,42726,22131432,34544321,306,692,3,685,2348,4237342,400387,182,124
2023-04-14,4638023,4591115,42732,22131957,34546485,294,464,6,525,2164,4237526,400497,184,110
2023-04-15,4638057,4591461,42733,22132170,34546792,34,346,1,213,307,4237551,400506,25,9
2023-04-16,4638104,4591770,42736,22132353,34547079,47,309,3,183,287,4237585,400519,34,13
2023-04-17,4638545,4591849,42740,22133110,34550498,441,79,4,757,3419,4237859,400686,274,167
2023-04-18,4638790,4591955,42743,22134267,34552642,245,106,3,1157,2144,4238019,400771,160,85
2023-04-19,4639035,4592028,42747,22134758,34554597,245,73,4,491,1955,4238170,400865,151,94
2023-04-20,4639242,4592113,42749,22135238,34556306,207,85,2,480,1709,4238307,400935,137,70
